"Series.Name","Series.Code","Country.Name","Country.Code","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","Average..Time.","missing_count"
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Russian Federation","RUS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Saudi Arabia","SAU",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Sri Lanka","LKA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Syrian Arab Republic","SYR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Tajikistan","TJK",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Thailand","THA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Turkiye","TUR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","United Arab Emirates","ARE",0,0,0,0,0,0,1,1,1,1,NA,0.4,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Uzbekistan","UZB",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Viet Nam","VNM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can get a job in the same way as a man (1=yes; 0=no)","SG.GET.JOBS.EQ","Yemen, Rep.","YEM",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Afghanistan","AFG",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Azerbaijan","AZE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Bahrain","BHR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Bangladesh","BGD",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Bhutan","BTN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Brunei Darussalam","BRN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Cambodia","KHM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","China","CHN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Cyprus","CYP",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Egypt, Arab Rep.","EGY",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Georgia","GEO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","India","IND",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Indonesia","IDN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Iran, Islamic Rep.","IRN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Iraq","IRQ",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Israel","ISR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Japan","JPN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Jordan","JOR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Kazakhstan","KAZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Kuwait","KWT",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Kyrgyz Republic","KGZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Lao PDR","LAO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Lebanon","LBN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Malaysia","MYS",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Maldives","MDV",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Mongolia","MNG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Myanmar","MMR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Nepal","NPL",0,0,0,0,1,1,1,1,1,1,NA,0.6,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Oman","OMN",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Pakistan","PAK",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Philippines","PHL",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Qatar","QAT",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Timor-Leste","TLS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Russian Federation","RUS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Sri Lanka","LKA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Syrian Arab Republic","SYR",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Tajikistan","TJK",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Thailand","THA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Turkiye","TUR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","United Arab Emirates","ARE",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Uzbekistan","UZB",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Viet Nam","VNM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no)","SG.OBT.DVRC.EQ","Yemen, Rep.","YEM",0,0,0,0,0,0,0,0,0,0,NA,0,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Afghanistan","AFG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Azerbaijan","AZE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Bahrain","BHR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Bangladesh","BGD",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Bhutan","BTN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Brunei Darussalam","BRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Cambodia","KHM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","China","CHN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Cyprus","CYP",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Egypt, Arab Rep.","EGY",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Georgia","GEO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","India","IND",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Indonesia","IDN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Iran, Islamic Rep.","IRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Iraq","IRQ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Israel","ISR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Japan","JPN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Jordan","JOR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Kazakhstan","KAZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Kuwait","KWT",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Kyrgyz Republic","KGZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Lao PDR","LAO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Lebanon","LBN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Malaysia","MYS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Maldives","MDV",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Mongolia","MNG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Myanmar","MMR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Nepal","NPL",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Oman","OMN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Pakistan","PAK",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Philippines","PHL",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Qatar","QAT",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Timor-Leste","TLS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Russian Federation","RUS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Saudi Arabia","SAU",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Sri Lanka","LKA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Syrian Arab Republic","SYR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Tajikistan","TJK",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Thailand","THA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Turkiye","TUR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","United Arab Emirates","ARE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Uzbekistan","UZB",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Viet Nam","VNM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can open a bank account in the same way as a man (1=yes; 0=no)","SG.OPN.BANK.EQ","Yemen, Rep.","YEM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Afghanistan","AFG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Azerbaijan","AZE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Bahrain","BHR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Bangladesh","BGD",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Bhutan","BTN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Brunei Darussalam","BRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Cambodia","KHM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","China","CHN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Cyprus","CYP",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Egypt, Arab Rep.","EGY",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Georgia","GEO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","India","IND",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Indonesia","IDN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Iran, Islamic Rep.","IRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Iraq","IRQ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Israel","ISR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Japan","JPN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Jordan","JOR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Kazakhstan","KAZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Kuwait","KWT",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Kyrgyz Republic","KGZ",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Lao PDR","LAO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Lebanon","LBN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Malaysia","MYS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Maldives","MDV",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Mongolia","MNG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Myanmar","MMR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Nepal","NPL",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Oman","OMN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Pakistan","PAK",0,0,0,0,0,0,1,0,1,1,NA,0.3,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Philippines","PHL",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Qatar","QAT",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Timor-Leste","TLS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Russian Federation","RUS",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Saudi Arabia","SAU",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Sri Lanka","LKA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Syrian Arab Republic","SYR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Tajikistan","TJK",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Thailand","THA",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Turkiye","TUR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","United Arab Emirates","ARE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Uzbekistan","UZB",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Viet Nam","VNM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can register a business in the same way as a man (1=yes; 0=no)","SG.BUS.REGT.EQ","Yemen, Rep.","YEM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Afghanistan","AFG",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Armenia","ARM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Azerbaijan","AZE",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Bahrain","BHR",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Bangladesh","BGD",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Bhutan","BTN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Brunei Darussalam","BRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Cambodia","KHM",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","China","CHN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Cyprus","CYP",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Egypt, Arab Rep.","EGY",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Georgia","GEO",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","India","IND",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Indonesia","IDN",1,1,1,1,1,1,1,1,1,1,NA,1,1
"A woman can sign a contract in the same way as a man (1=yes; 0=no)","SG.CNT.SIGN.EQ","Iran, Islamic Rep.","IRN",1,1,1,1,1,1,1,1,1,1,NA,1,1
